,thermalZone.TAir,weaBus.TDryBul,totalHeatingPower.y,weaDat.weaBus.HGloHor
2885,20.244,-12.485,9081.0,0.0
2886,20.17,-12.475,5425.0,0.0
2887,20.134,-12.638,7327.0,0.0
2888,20.077,-12.855,8070.0,0.0
2889,20.029,-13.111,9026.0,0.0
2890,19.961,-13.403,5209.0,0.0
2891,19.911,-13.637,6686.0,0.0
2892,19.873,-13.843,7944.0,0.0
2893,19.823,-14.061,8086.0,0.0
2894,19.736,-14.213,9052.0,0.0
2895,19.694,-14.322,5502.0,0.0
2896,19.654,-14.473,7304.0,0.0
2897,19.618,-14.665,7411.0,0.0
2898,19.584,-14.782,7595.0,0.0
2899,19.521,-14.838,9052.0,0.0
2900,19.485,-15.07,24556.0,0.0
2901,19.489,-15.492,14323.0,0.0
2902,19.471,-15.714,34364.0,0.0
2903,19.453,-15.814,43590.0,0.0
2904,19.48,-15.997,46982.0,0.0
2905,19.509,-16.16,48820.0,0.0
2906,19.559,-16.257,68455.0,0.0
2907,19.575,-16.473,69025.0,0.0
2908,19.619,-16.543,67756.0,0.283
2909,19.635,-16.497,47786.0,5.585
2910,19.678,-16.435,67753.0,20.487
2911,19.723,-16.45,60458.0,60.369
2912,19.81,-16.492,79444.0,98.882
2913,19.893,-16.451,80012.0,138.813
2914,20.073,-16.294,79354.0,180.493
2915,20.203,-16.165,80042.0,221.347
2916,20.376,-15.642,86240.0,261.617
2917,20.568,-15.463,61171.0,297.1
2918,20.732,-15.105,81425.0,334.56
2919,20.881,-15.0,70939.0,365.737
2920,21.002,-14.546,75052.0,396.617
2921,21.09,-14.386,69628.0,410.643
2922,21.196,-14.186,64724.00000000001,430.987
2923,21.276,-13.732,62895.0,456.11
2924,21.381,-13.062,64528.00000000001,483.057
2925,21.529,-12.524,67395.0,504.713
2926,21.637,-12.232,64577.0,522.88
2927,21.779,-11.651,45927.0,507.793
2928,21.84,-11.392,42849.0,475.79
2929,21.87,-10.976,38319.0,475.807
2930,21.91,-10.578,38332.0,327.697
2931,21.922,-10.487,27491.0,388.17
2932,21.915,-9.814,37872.0,362.167
2933,21.897,-9.146,37941.0,291.763
2934,21.886,-8.803,30626.0,257.957
2935,21.831,-8.396,34302.0,268.32
2936,21.784,-8.448,36875.0,228.097
2937,21.73,-8.844,36028.0,181.22
2938,21.692,-9.28,38998.0,153.023
2939,21.645,-9.53,39619.0,135.05
2940,21.597,-9.698,15296.0,89.288
2941,21.554,-9.985,37715.0,76.768
2942,21.498,-10.327,39070.0,72.164
2943,21.465,-10.413,39255.0,57.011
2944,21.425,-10.648,48092.0,29.833
2945,21.423,-10.871,57948.0,15.572
2946,21.391,-10.937,47684.0,8.032
2947,21.389,-11.023,48874.0,2.697
2948,21.331,-11.228,48357.0,0.0
2949,21.294,-11.36,60794.0,0.0
2950,21.282,-11.414,64247.0,0.0
2951,21.269,-11.509,44963.0,0.0
2952,21.237,-11.654,45194.0,0.0
2953,21.25,-11.816,59111.0,0.0
2954,21.204,-11.966,62770.0,0.0
2955,21.166,-12.086,50002.0,0.0
2956,21.158,-12.086,50528.0,0.0
2957,21.129,-11.997,44413.0,0.0
2958,21.12,-11.964,62857.0,0.0
2959,21.131,-11.916,63112.0,0.0
2960,21.113,-11.901,60761.0,0.0
2961,21.107,-11.888,58493.0,0.0
2962,21.118,-11.903,50189.0,0.0
2963,21.092,-11.906,49123.0,0.0
2964,21.072,-11.889,59994.0,0.0
2965,21.021,-11.864,19684.0,0.0
2966,20.9,-11.797,8655.0,0.0
2967,20.804,-11.877,9349.0,0.0
2968,20.756,-11.691,10417.0,0.0
2969,20.662,-11.453,4943.0,0.0
2970,20.612,-11.43,6519.0,0.0
2971,20.555,-11.368,7490.0,0.0
2972,20.534,-11.501,10252.0,0.0
2973,20.48,-11.596,7204.0,0.0
2974,20.478,-11.668,13054.0,0.0
2975,20.445,-11.698,17790.0,0.0
2976,20.44,-11.697,18534.0,0.0
2977,20.429,-11.662,7374.0,0.0
2978,20.372,-11.694,5188.0,0.0
2979,20.307,-11.8,7426.0,0.0
2980,20.223,-11.764,8413.0,0.0
2981,20.202,-11.705,9979.0,0.0
2982,20.171,-11.726,5851.0,0.0
2983,20.12,-11.66,6847.0,0.0
2984,20.048,-11.48,7926.0,0.0
2985,20.03,-11.337,9025.0,0.0
2986,20.006,-11.223,5889.0,0.0
2987,19.95,-11.112,6409.0,0.0
2988,19.919,-10.98,7595.0,0.0
2989,19.856,-10.897,8796.0,0.0
2990,19.825,-10.878,5897.0,0.0
2991,19.793,-10.85,5989.0,0.0
2992,19.763,-10.866,7952.0,0.0
2993,19.716,-10.88,8784.0,0.0
2994,19.692,-10.8,5646.0,0.0
2995,19.647,-10.563,6400.0,0.0
2996,19.633,-10.438,6611.0,0.0
2997,19.607,-10.367,9546.0,0.0
2998,19.619,-10.329,0.0,0.0
2999,19.623,-10.235,15894.0,0.0
3000,19.609,-10.158,41847.0,0.0
3001,19.642,-10.016,47311.0,0.0
3002,19.682,-9.988,66060.0,0.0
3003,19.741,-9.99,69391.0,0.0
3004,19.801,-10.099,49186.0,0.0
3005,19.829,-10.101,67153.0,0.818
3006,19.852,-10.014,75231.0,5.455
3007,19.95,-9.804,88929.0,12.302
3008,19.982,-9.541,89852.0,22.204
3009,20.029,-9.245,88416.0,33.054
3010,20.11,-8.985,94987.0,38.191
3011,20.149,-8.67,76020.0,53.1
3012,20.23,-8.319,73593.0,79.438
3013,20.333,-8.008,78039.0,90.905
3014,20.429,-7.638,72584.0,93.251
3015,20.522,-6.931,83929.0,100.608
3016,20.549,-6.28,88299.0,130.32
3017,20.534,-6.01,77711.0,154.847
3018,20.588,-5.472,77932.0,175.69
3019,20.692,-4.42,77060.0,219.003
3020,20.734,-3.669,75689.0,264.453
3021,20.781,-3.061,75866.0,253.18
3022,20.772,-2.565,54410.0,250.557
3023,20.76,-1.804,62513.0,304.1
3024,20.808,-1.228,66267.0,315.327
3025,20.861,-0.614,50376.0,295.877
3026,20.933,0.223,55794.0,280.823
3027,20.957,0.415,69871.0,267.63
3028,21.007,1.231,70325.0,330.133
3029,21.095,2.822,49246.0,263.383
3030,21.171,3.649,54720.0,253.193
3031,21.225,3.674,48342.0,275.23
3032,21.296,3.616,63716.0,288.25
3033,21.328,3.448,36846.0,303.917
3034,21.383,3.506,44162.0,287.657
3035,21.483,3.565,28338.0,281.693
3036,21.544,3.637,43392.0,256.157
3037,21.689,3.412,44353.0,217.977
3038,21.731,3.153,24212.0,136.458
3039,21.742,2.64,38276.0,99.727
3040,21.736,1.939,38480.0,60.083
3041,21.669,1.539,24832.0,33.041
3042,21.602,1.273,34891.0,14.947
3043,21.591,1.074,11998.0,4.049
3044,21.567,0.87,25710.0,0.242
3045,21.528,0.703,35023.0,0.0
3046,21.514,0.54,34800.0,0.0
3047,21.519,0.47,22657.0,0.0
3048,21.502,0.485,41752.0,0.0
3049,21.485,0.537,42248.0,0.0
3050,21.458,0.613,45112.0,0.0
3051,21.462,0.683,28930.0,0.0
3052,21.398,0.793,37103.0,0.0
3053,21.413,0.944,34323.0,0.0
3054,21.474,0.892,13954.0,0.0
3055,21.464,-0.548,31596.0,0.0
3056,21.463,-1.239,34221.0,0.0
3057,21.441,-1.362,34671.0,0.0
3058,21.479,-1.347,18682.0,0.0
3059,21.482,-1.373,33225.0,0.0
3060,21.51,-1.493,40538.0,0.0
3061,21.455,-1.708,15678.0,0.0
3062,21.363,-2.006,10752.0,0.0
3063,21.312,-2.366,6560.0,0.0
3064,21.25,-2.785,4322.0,0.0
3065,21.176,-3.206,7123.0,0.0
3066,21.137,-3.547,7221.0,0.0
3067,21.096,-3.943,5037.0,0.0
3068,20.979,-4.345,6228.0,0.0
3069,20.953,-4.703,7623.0,0.0
3070,20.912,-4.969,7888.0,0.0
3071,20.918,-5.431,7018.0,0.0
3072,20.914,-6.638,14416.0,0.0
3073,20.864,-7.503,7267.0,0.0
3074,20.814,-7.952,5346.0,0.0
3075,20.75,-8.155,3852.0,0.0
3076,20.676,-8.298,7114.0,0.0
3077,20.658,-8.396,8708.0,0.0
3078,20.598,-8.512,5420.0,0.0
3079,20.547,-8.788,5715.0,0.0
3080,20.494,-9.123,7926.0,0.0
3081,20.459,-9.421,7748.0,0.0
3082,20.439,-9.627,5479.0,0.0
3083,20.37,-9.956,6623.0,0.0
3084,20.33,-10.264,8380.0,0.0
3085,20.289,-10.52,6293.0,0.0
3086,20.256,-10.865,4784.0,0.0
3087,20.17,-11.174,7086.0,0.0
3088,20.134,-11.712,7779.0,0.0
3089,20.091,-12.539,4812.0,0.0
3090,20.047,-12.854,5755.0,0.0
3091,20.025,-13.316,10294.0,0.0
3092,19.971,-13.884,25985.0,0.0
3093,19.941,-14.346,25931.0,0.0
3094,19.908,-14.743,25269.0,0.0
3095,19.895,-15.029,22687.0,0.0
3096,19.878,-15.259,39294.0,0.0
3097,19.892,-15.505,45098.0,0.0
3098,19.928,-15.704,48102.0,0.0
3099,19.956,-15.839,65426.0,0.0
3100,19.955,-16.062,68843.0,0.254
3101,19.986,-16.315,51241.0,5.427
3102,20.019,-16.471,70090.0,25.0
3103,20.057,-16.542,61168.0,66.42
3104,20.103,-16.529,81429.0,105.943
3105,20.195,-16.373,81818.0,146.887
3106,20.329,-16.313,85820.0,188.35
3107,20.453,-16.377,92346.0,231.09
3108,20.619,-16.378,96273.0,271.37
3109,20.799,-16.391,78624.0,308.493
3110,20.905,-16.402,75505.0,345.773
3111,21.033,-16.136,63238.0,380.947
3112,21.138,-15.733,84347.0,413.64
3113,21.259,-15.505,48794.0,444.297
3114,21.331,-15.164,56497.0,476.72
3115,21.455,-14.585,55656.0,553.66
3116,21.515,-14.156,51293.0,420.85
3117,21.582,-13.847,58597.0,513.677
3118,21.643,-13.327,42399.0,556.483
3119,21.74,-13.368,46170.0,501.363
3120,21.782,-13.345,30957.0,539.45
3121,21.843,-13.216,42667.0,539.083
3122,21.916,-13.182,43749.0,533.36
3123,21.956,-12.685,32283.0,530.367
3124,21.996,-12.172,37268.0,517.34
3125,22.022,-12.116,38737.0,457.06
3126,22.064,-11.808,39562.0,335.527
3127,22.131,-11.544,25448.0,351.097
3128,22.197,-11.399,30466.0,296.287
3129,22.201,-11.717,30786.0,287.277
3130,22.195,-12.127,29978.0,271.667
3131,22.15,-12.191,23316.0,278.223
3132,22.149,-11.976,31380.0,258.503
3133,22.144,-11.904,17669.0,245.66
3134,22.143,-12.026,23527.0,212.497
3135,22.104,-11.993,21191.0,160.437
3136,22.076,-12.241,31545.0,97.128
3137,22.016,-12.731,33100.0,71.354
3138,21.964,-13.413,12452.0,42.496
3139,21.885,-13.921,22797.0,15.956
3140,21.784,-14.302,34920.0,1.757
3141,21.66,-14.661,16660.0,0.0
3142,21.618,-14.912,15610.0,0.0
3143,21.532,-15.087,33366.0,0.0
3144,21.475,-15.289,33062.0,0.0
3145,21.426,-15.487,35147.0,0.0
3146,21.369,-15.604,37968.0,0.0
3147,21.288,-15.679,40467.0,0.0
3148,21.235,-15.819,55723.0,0.0
3149,21.152,-15.949,61632.0,0.0
3150,21.103,-16.14,49083.0,0.0
3151,21.035,-16.235,55402.0,0.0
3152,20.973,-16.268,63520.0,0.0
3153,20.951,-16.34,66417.0,0.0
3154,20.928,-16.281,67131.0,0.0
3155,20.872,-16.327,70483.0,0.0
3156,20.871,-16.428,69032.0,0.0
3157,20.855,-16.493,10484.0,0.0
3158,20.758,-16.527,6866.0,0.0
3159,20.644,-16.645,5762.0,0.0
3160,20.558,-16.827,7551.0,0.0
3161,20.445,-17.013,8653.0,0.0
3162,20.383,-17.151,8612.0,0.0
3163,20.306,-17.301,7697.0,0.0
3164,20.3,-17.422,8064.0,0.0
3165,20.21,-17.541,11235.0,0.0
3166,20.201,-17.582,14981.0,0.0
3167,20.197,-17.684,17589.0,0.0
3168,20.211,-17.876,18330.0,0.0
3169,20.162,-17.924,6324.0,0.0
3170,20.078,-17.849,4150.0,0.0
3171,20.035,-17.808,7002.0,0.0
3172,19.912,-17.762,7578.0,0.0
3173,19.863,-17.721,8175.000000000001,0.0
3174,19.817,-17.707,8726.0,0.0
3175,19.759,-17.778,8595.0,0.0
3176,19.707,-17.809,4150.0,0.0
3177,19.622,-17.879,7589.0,0.0
3178,19.576,-17.9,7871.0,0.0
3179,19.554,-17.923,8256.0,0.0
3180,19.494,-17.92,8903.0,0.0
3181,19.436,-17.915,8326.0,0.0
3182,19.357,-17.864,4561.0,0.0
3183,19.324,-17.811,7250.0,0.0
3184,19.302,-17.796,7937.0,0.0
3185,19.244,-17.835,7372.0,0.0
3186,19.219,-17.81,7365.0,0.0
3187,19.169,-17.812,7838.0,0.0
3188,19.124,-17.811,8125.0,0.0
3189,19.076,-17.834,7924.0,0.0
3190,19.053,-18.262,7579.0,0.0
3191,19.03,-19.065,7774.0,0.0
3192,18.991,-19.625,7449.0,0.0
3193,18.923,-20.086,6752.0,0.0
3194,18.89,-20.554,8868.0,0.0
3195,18.872,-20.645,14310.0,0.0
3196,18.913,-20.72,16824.0,1.093
3197,18.956,-20.791,34440.0,10.372
3198,19.006,-20.813,35874.0,35.714
3199,19.036,-20.431,36354.0,66.382
3200,19.096,-19.94,35417.0,118.711
3201,19.186,-19.226,70838.0,151.927
3202,19.307,-18.539,74031.0,191.003
3203,19.436,-17.882,79540.0,226.817
3204,19.539,-16.889,82956.0,276.42
3205,19.716,-16.316,82638.0,316.643
3206,19.883,-16.09,79634.0,373.233
3207,20.03,-15.765,81093.0,384.707
3208,20.179,-15.219,82445.0,276.033
3209,20.317,-14.796,81452.0,388.473
3210,20.468,-14.213,85543.0,446.1
3211,20.617,-13.733,64911.0,414.94
3212,20.767,-13.205,73726.0,443.8
3213,20.909,-12.868,86016.0,388.693
3214,21.027,-12.061,69598.0,345.797
3215,21.123,-10.976,70109.0,379.197
3216,21.232,-9.907,68204.0,415.663
3217,21.301,-9.671,44523.0,407.907
3218,21.329,-9.692,60375.0,374.893
3219,21.33,-9.659,64486.00000000001,411.563
3220,21.338,-10.008,63886.0,393.887
3221,21.332,-9.641,50115.0,513.737
3222,21.34,-8.86,45118.0,515.31
3223,21.312,-7.74,53662.0,513.21
3224,21.386,-7.083,55302.0,410.873
3225,21.451,-6.939,42578.0,304.293
3226,21.465,-7.041,60340.0,325.95
3227,21.531,-6.732,39755.0,172.67
3228,21.597,-5.949,16856.0,139.957
3229,21.605,-5.788,41625.0,143.367
3230,21.596,-5.75,42152.0,143.403
3231,21.615,-5.889,44023.0,125.69
3232,21.601,-6.253,42278.0,80.403
3233,21.59,-6.983,40117.0,39.738
3234,21.529,-8.05,43955.0,17.621
3235,21.495,-9.452,9786.0,7.333
3236,21.353,-10.318,6086.0,0.975
3237,21.231,-10.854,7397.0,0.0
3238,21.106,-11.027,5716.0,0.0
3239,21.005,-10.924,2799.0,0.0
3240,20.904,-10.835,7067.0,0.0
3241,20.831,-10.695,5368.0,0.0
3242,20.76,-10.377,3897.0,0.0
3243,20.669,-9.974,6890.0,0.0
3244,20.606,-9.637,8416.0,0.0
3245,20.513,-9.406,5488.0,0.0
3246,20.448,-9.266,2840.0,0.0
3247,20.378,-9.1,7619.0,0.0
3248,20.331,-8.99,10852.0,0.0
3249,20.257,-8.937,5704.0,0.0
3250,20.216,-8.918,5403.0,0.0
3251,20.187,-8.858,7639.0,0.0
3252,20.12,-8.745,7059.0,0.0
3253,20.049,-8.719,4900.0,0.0
3254,20.019,-8.666,6924.0,0.0
3255,19.965,-8.505,8080.999999999999,0.0
3256,19.913,-8.32,5970.0,0.0
3257,19.878,-8.188,4263.0,0.0
3258,19.828,-8.055,6930.0,0.0
3259,19.816,-7.986,10734.0,0.0
3260,19.778,-7.936,2133.0,0.0
3261,19.724,-7.849,5715.0,0.0
3262,19.679,-7.669,16379.999999999998,0.0
3263,19.663,-7.496,5395.0,0.0
3264,19.63,-7.528,7060.0,0.0
3265,19.507,-7.492,20509.0,0.0
3266,19.494,-7.404,2773.0,0.0
3267,19.48,-7.306,21138.0,0.0
3268,19.476,-7.246,5584.0,0.0
3269,19.471,-7.246,21241.0,0.0
3270,19.424,-7.212,21779.0,0.0
3271,19.416,-7.161,23550.0,0.0
3272,19.392,-7.078,4933.0,0.0
3273,19.39,-7.073,24046.0,0.0
3274,19.376,-7.06,25614.0,0.0
3275,19.357,-6.997,26081.0,0.0
3276,19.348,-6.889,25573.0,0.0
3277,19.332,-6.789,21182.0,0.0
3278,19.32,-6.658,24444.0,0.0
3279,19.302,-6.505,29516.0,0.0
3280,19.302,-6.392,13328.0,0.0
3281,19.318,-6.304,14434.0,0.0
3282,19.307,-6.215,14284.0,0.0
3283,19.341,-6.131,14483.0,0.0
3284,19.357,-6.038,14032.0,0.0
3285,19.384,-5.952,14597.0,0.0
3286,19.426,-5.839,14024.0,0.0
3287,19.448,-5.682,15146.0,0.0
3288,19.478,-5.426,15942.0,0.0
3289,19.504,-5.06,16555.0,0.0
3290,19.509,-4.781,16886.0,0.0
3291,19.529,-4.576,17055.0,0.0
3292,19.557,-4.385,31743.0,0.0
3293,19.571,-4.259,33027.0,2.524
3294,19.593,-4.21,18562.0,8.553
3295,19.635,-4.221,31217.0,16.688
3296,19.671,-4.222,32859.0,26.244
3297,19.672,-4.109,38763.0,37.239
3298,19.696,-3.9,45566.0,51.435
3299,19.754,-3.653,51006.0,68.016
3300,19.79,-3.428,47842.0,83.026
3301,19.8,-3.161,64298.0,96.502
3302,19.835,-2.814,66498.0,116.103
3303,19.909,-2.529,48734.0,125.743
3304,19.98,-2.285,50038.0,134.9
3305,20.015,-1.962,71567.0,141.3
3306,20.079,-1.689,77290.0,170.873
3307,20.095,-1.383,71051.0,199.63
3308,20.179,-0.967,91811.0,193.41
3309,20.248,-0.645,59331.0,195.797
3310,20.307,-0.492,78440.0,201.34
3311,20.352,-0.436,81423.0,217.113
3312,20.429,-0.307,66498.0,210.887
3313,20.485,0.037,49450.0,200.427
3314,20.515,0.144,52085.0,202.433
3315,20.564,0.393,67003.0,198.85
3316,20.581,0.502,73806.0,196.507
3317,20.634,0.488,76242.0,200.623
3318,20.676,0.612,59599.0,195.573
3319,20.724,0.894,69620.0,200.873
3320,20.764,1.067,67497.0,181.43
3321,20.79,1.176,63458.0,163.44
3322,20.81,1.254,54357.0,142.267
3323,20.872,1.058,49211.0,125.773
3324,20.882,0.783,50600.0,115.137
3325,20.926,0.593,49439.0,100.998
3326,20.929,0.338,48656.0,82.611
3327,20.929,0.118,12787.0,65.676
3328,20.945,-0.109,61398.0,47.102
3329,20.958,-0.33,61935.0,32.632
3330,20.981,-0.525,45772.0,18.432
3331,20.973,-0.713,22600.0,6.03
3332,20.898,-0.923,6932.0,0.306
3333,20.786,-1.122,9304.0,0.0
3334,20.706,-1.225,5781.0,0.0
3335,20.65,-1.274,4836.0,0.0
3336,20.605,-1.288,7005.0,0.0
3337,20.523,-1.268,8446.0,0.0
3338,20.491,-1.244,6113.0,0.0
3339,20.437,-1.241,2508.0,0.0
3340,20.407,-1.242,7344.0,0.0
3341,20.391,-1.224,7800.0,0.0
3342,20.365,-1.2,5823.0,0.0
3343,20.327,-1.173,4094.0000000000005,0.0
3344,20.257,-1.148,7526.0,0.0
3345,20.24,-1.107,5905.0,0.0
3346,20.217,-1.042,4759.0,0.0
3347,20.182,-1.001,11910.0,0.0
3348,20.143,-0.984,1890.0,0.0
3349,20.112,-0.97,10895.0,0.0
3350,20.104,-0.916,2601.0,0.0
3351,20.097,-0.853,6573.0,0.0
3352,20.043,-0.852,9476.0,0.0
3353,20.039,-0.943,1846.0,0.0
3354,20.013,-1.084,13531.0,0.0
3355,19.999,-1.102,4732.0,0.0
3356,19.985,-1.031,6197.0,0.0
3357,19.922,-1.0,11489.0,0.0
3358,19.925,-0.997,2149.0,0.0
3359,19.886,-0.981,13069.0,0.0
3360,19.889,-0.99,5560.0,0.0
3361,19.848,-0.969,1587.0,0.0
3362,19.831,-0.957,11605.0,0.0
3363,19.815,-0.98,5660.0,0.0
3364,19.782,-1.005,2165.0,0.0
3365,19.764,-1.037,8991.0,0.0
3366,19.73,-1.091,2094.0,0.0
3367,19.724,-1.104,8788.0,0.0
3368,19.709,-1.125,7125.0,0.0
3369,19.68,-1.139,1776.0,0.0
3370,19.649,-1.157,14582.0,0.0
3371,19.647,-1.174,4066.0,0.0
3372,19.637,-1.264,4291.0,0.0
3373,19.627,-1.294,13047.0,0.0
3374,19.595,-1.291,4692.0,0.0
3375,19.605,-1.269,4728.0,0.0
3376,19.514,-1.284,19897.0,0.0
3377,19.503,-1.27,8769.0,0.0
3378,19.491,-1.217,24564.0,0.0
3379,19.487,-1.048,25269.0,0.0
3380,19.485,-0.941,23667.0,0.0
3381,19.499,-0.806,22893.0,0.0
3382,19.506,-0.879,40281.0,0.0
3383,19.551,-1.186,45478.0,0.0
3384,19.605,-1.64,46296.0,0.0
3385,19.646,-2.172,50986.0,0.0
3386,19.69,-2.844,58966.0,0.0
3387,19.777,-3.758,34467.0,0.0
3388,19.843,-4.578,35354.0,0.0
3389,19.869,-5.136,28986.0,4.481
3390,19.899,-5.444,55374.0,15.051
3391,19.934,-5.869,66006.0,29.84
3392,19.983,-6.6,85410.0,56.906
3393,20.026,-6.919,91977.0,81.78
3394,20.137,-7.12,77768.0,100.12
3395,20.189,-7.697,75865.0,114.837
3396,20.318,-8.457,79111.0,271.127
3397,20.516,-8.743,75998.0,330.177
3398,20.656,-8.797,75275.0,370.523
3399,20.829,-8.876,78541.0,405.34
3400,20.924,-8.982,75912.0,436.85
3401,21.093,-8.971,55380.0,464.747
3402,21.222,-9.008,52459.0,489.927
3403,21.309,-9.174,63699.0,511.367
3404,21.405,-9.405,48477.0,530.3
3405,21.493,-9.444,53945.0,544.007
3406,21.589,-9.228,49306.0,553.397
3407,21.667,-9.115,44289.0,560.08
3408,21.749,-9.187,35710.0,562.69
3409,21.799,-9.255,43522.0,560.34
3410,21.863,-9.176,39249.0,553.943
3411,21.908,-9.112,38150.0,543.35
3412,21.967,-9.26,34749.0,530.627
3413,22.026,-9.176,33506.0,512.91
3414,22.069,-9.044,23233.0,492.75
3415,22.094,-8.989,22869.0,468.747
3416,22.122,-8.606,17657.0,442.74
3417,22.114,-8.48,16004.999999999998,413.397
3418,22.202,-8.463,24991.0,380.053
3419,22.224,-8.349,22334.0,343.35
3420,22.209,-8.291,25769.0,304.587
3421,22.208,-8.274,25559.0,264.55
3422,22.187,-8.065,22831.0,221.987
3423,22.137,-7.915,20524.0,178.48
3424,22.093,-8.21,20812.0,135.337
3425,22.051,-8.637,17436.0,93.708
3426,21.957,-9.442,19400.0,55.681
3427,21.92,-9.683,20181.0,23.5
3428,21.824,-10.076,24334.0,3.278
3429,21.724,-10.373,31874.0,0.0
3430,21.647,-10.534,32650.0,0.0
3431,21.514,-10.592,33078.0,0.0
3432,21.481,-10.643,35002.0,0.0
3433,21.464,-10.684,34281.0,0.0
3434,21.48,-10.713,37748.0,0.0
3435,21.434,-10.692,43143.0,0.0
3436,21.392,-10.604,44127.0,0.0
3437,21.363,-10.539,41825.0,0.0
3438,21.352,-10.486,52555.0,0.0
3439,21.341,-10.391,53765.0,0.0
3440,21.342,-10.185,42829.0,0.0
3441,21.314,-9.995,43433.0,0.0
3442,21.319,-9.828,44046.0,0.0
3443,21.268,-9.761,46206.0,0.0
3444,21.245,-9.743,45565.0,0.0
3445,21.211,-9.705,14592.0,0.0
3446,21.111,-9.661,7216.0,0.0
3447,21.026,-9.659,11656.0,0.0
3448,20.916,-9.648,6758.0,0.0
3449,20.869,-9.661,5763.0,0.0
3450,20.803,-9.632,7040.0,0.0
3451,20.735,-9.665,7920.0,0.0
3452,20.638,-9.7,7313.0,0.0
3453,20.607,-9.664,10087.0,0.0
3454,20.587,-9.614,16563.0,0.0
3455,20.597,-9.524,19172.0,0.0
3456,20.586,-9.351,17277.0,0.0
3457,20.571,-9.2,7834.0,0.0
3458,20.517,-9.083,4687.0,0.0
3459,20.432,-9.017,7357.0,0.0
3460,20.397,-8.972,8496.0,0.0
3461,20.364,-8.981,9519.0,0.0
3462,20.301,-8.955,5581.0,0.0
3463,20.239,-8.886,7022.0,0.0
3464,20.225,-8.732,8319.0,0.0
3465,20.178,-8.587,9368.0,0.0
3466,20.156,-8.455,5219.0,0.0
3467,20.104,-8.352,7475.0,0.0
3468,20.067,-8.226,8173.0,0.0
3469,20.038,-8.131,9347.0,0.0
3470,20.009,-8.112,5766.0,0.0
3471,19.995,-8.078,6579.0,0.0
3472,19.915,-8.05,7837.0,0.0
3473,19.893,-8.054,8603.0,0.0
3474,19.878,-8.068,5329.0,0.0
3475,19.843,-8.131,7093.0,0.0
3476,19.839,-8.082,8061.999999999999,0.0
3477,19.772,-7.994,7944.0,0.0
3478,19.774,-7.958,9687.0,0.0
3479,19.78,-7.968,7716.0,0.0
3480,19.815,-7.938,14248.0,0.0
3481,19.846,-7.903,18707.0,0.0
3482,19.898,-7.854,43994.0,0.0
3483,19.934,-7.794,48189.0,0.0
3484,19.952,-7.796,49774.0,0.656
3485,19.999,-7.768,65209.0,5.375
3486,20.037,-7.639,75679.0,13.697
3487,20.121,-7.475,71505.0,53.234
3488,20.179,-7.067,86574.0,60.325
3489,20.275,-6.76,88431.0,59.818
3490,20.365,-6.519,93891.0,95.422
3491,20.428,-6.255,77386.0,161.683
3492,20.463,-5.943,74318.0,163.103
3493,20.486,-5.76,91117.0,144.857
3494,20.512,-5.541,73238.0,171.953
3495,20.584,-5.146,53434.0,199.857
3496,20.643,-4.462,71675.0,227.817
3497,20.688,-3.931,75516.0,270.597
3498,20.777,-3.829,76015.0,248.693
3499,20.901,-3.463,77705.0,343.32
3500,21.006,-3.192,77302.0,386.973
3501,21.084,-2.635,74667.0,335.167
3502,21.153,-2.432,73264.0,232.67
3503,21.176,-2.393,51772.0,270.893
3504,21.258,-2.193,55105.0,348.093
3505,21.329,-2.041,51452.0,337.48
3506,21.339,-1.528,63293.0,362.047
3507,21.468,-1.096,64858.99999999999,361.583
3508,21.544,-0.802,53018.0,353.603
3509,21.573,-0.808,51300.0,369.77
3510,21.614,-0.607,53759.0,368.233
3511,21.706,-1.291,51112.0,415.397
3512,21.771,-1.606,48785.0,264.623
3513,21.785,-2.802,42851.0,191.3
3514,21.783,-2.83,40599.0,125.509
3515,21.815,-2.662,33386.0,100.924
3516,21.81,-2.649,21329.0,148.177
3517,21.797,-3.004,24554.0,96.303
3518,21.806,-3.308,21445.0,164.627
3519,21.805,-3.135,25968.0,138.97
3520,21.831,-3.438,37946.0,146.107
3521,21.85,-3.592,17725.0,97.419
3522,21.819,-4.11,28996.0,57.125
3523,21.793,-4.654,39030.0,24.094
3524,21.713,-5.178,18163.0,3.79
3525,21.665,-5.617,34333.0,0.0
3526,21.618,-5.939,38484.0,0.0
3527,21.586,-6.163,42029.0,0.0
3528,21.559,-6.311,25648.0,0.0
3529,21.543,-6.409,45020.0,0.0
3530,21.477,-6.505,47212.0,0.0
3531,21.499,-6.578,44481.0,0.0
3532,21.505,-6.623,43869.0,0.0
3533,21.553,-6.65,45071.0,0.0
3534,21.52,-6.715,45496.0,0.0
3535,21.49,-6.881,40250.0,0.0
3536,21.471,-7.093,41832.0,0.0
3537,21.46,-7.149,24537.0,0.0
3538,21.433,-7.276,46241.0,0.0
3539,21.397,-7.42,47111.0,0.0
3540,21.338,-7.54,47359.0,0.0
3541,21.314,-7.701,18303.0,0.0
3542,21.22,-7.811,6336.0,0.0
3543,21.132,-7.913,11713.0,0.0
3544,21.065,-8.001,6244.0,0.0
3545,20.991,-8.055,4409.0,0.0
3546,20.892,-8.142,6929.0,0.0
3547,20.865,-8.315,7690.0,0.0
3548,20.771,-8.455,7882.0,0.0
3549,20.714,-8.702,15711.0,0.0
