,thermalZone.TAir,weaBus.TDryBul,totalHeatingPower.y,weaDat.weaBus.HGloHor
1161,19.97075,1.64937333333333,2634.66666666667,-4.22389
1164,19.920125,1.68141466666667,4156.0,-4.22389
1167,19.9394375,1.85587666666667,2786.66666666667,-4.22389
1170,19.838437500000005,2.22001689655172,2922.66666666667,-4.22389
1173,19.8074375,2.75775724137931,3882.0,-4.22389
1176,19.732875,2.59694466666667,4033.33333333333,-4.118292
1179,19.6686875,1.95454933333333,3061.33333333333,-4.0478933333333
1182,19.624125,0.937296433333333,3844.0,-4.012694
1185,19.6375625,0.786234366666667,4273.33333333333,-4.1886906666666
1188,19.659875,1.00392613333333,2052.0,-4.118292
1191,19.5750625,1.220602,4522.66666666667,-4.1886906666666
1194,19.619875,0.895080533333333,2765.33333333333,-4.1534913333333
1197,19.5291875,0.968323366666667,4118.0,-4.1886906666666
1200,19.5811875,1.0110453,4280.0,-4.0478933333333
1203,19.6125,0.917758137931034,1521.33333333333,-4.0782375862069005
1206,19.46525,0.99615551724138,4234.66666666667,-4.0418244827586
1209,19.453125,1.06508413793103,4349.33333333333,-4.1510637931034
1212,19.4504375,1.09454965517241,1998.0,-4.1510637931034
1215,19.37875,1.08139586206897,4932.0,-3.7869331034482
1218,19.51425,1.11033586206897,2828.0,-3.0222589655172
1221,19.5573125,1.17873448275862,4831.33333333333,-2.9858462068965
1224,19.6778125,1.26344896551724,4589.33333333333,-3.0222589655172
1227,19.7403125,1.28396793103448,2074.66666666667,-3.3863889655172
1230,19.610875000000004,1.25450517241379,4810.66666666667,-4.0782375862069005
1233,19.673375000000004,1.27291827586207,4579.33333333333,-4.0418244827586
1236,19.746125,1.28870310344828,2498.0,-3.6412824137931
1239,19.6671875,1.16400275862069,3192.66666666667,-2.4032420689655
1242,19.5126875,1.10565266666667,3473.33333333333,1.2671640000000002
1245,19.408687500000003,1.04868366666667,4841.33333333333,3.836696
1248,19.4576875,1.0217272,4091.33333333333,7.0750090000000005
1251,19.497875000000004,0.877787366666667,2304.0,11.2285066666667
1254,19.4160625,0.816208655172414,4173.33333333333,20.5732448275862
1257,19.404375,0.934595586206897,4214.0,24.032448275862095
1260,19.4235,0.941961551724138,4046.0,31.824793103448304
1263,19.57375,1.056822,4458.0,32.312720000000006
1266,19.642000000000003,1.10361933333333,2229.33333333333,42.7668466666667
1269,19.483062500000003,1.440837,3520.0,66.3854233333333
1272,19.3521875,1.46677733333333,3802.0,82.1545866666667
1275,19.372937500000003,1.587829,3296.0,82.40098
1278,19.5275,1.66513966666667,3791.33333333333,89.89838
1281,19.66575,1.625469,2579.33333333333,86.94165
1284,19.67775,1.653953,4336.0,90.49677
1287,19.7418125,1.54510533333333,3512.0,91.09515
1290,19.689625,1.46474233333333,2947.33333333333,97.21968666666668
1293,19.721,1.49627766666667,4290.66666666667,130.658966666667
1296,19.7818125,1.57493793103448,2184.66666666667,147.362620689655
1299,19.6895,1.71489689655172,3586.66666666667,155.555724137931
